gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2440894675	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae				FAMILY	Acetobacteraceae	Acetobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4728		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.316Z		
2440894671	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XII._Incertae_Sedis:Acidaminobacter	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Acidaminobacteraceae	Acidaminobacter			GENUS	Acidaminobacter Stams & Hansen, 1985	Acidaminobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3226502		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.473Z		
2440894668	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Candidatus_Komeilibacteria	Bacteria								KINGDOM	Bacteria	Candidatus Komeilibacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.894Z		TAXON_MATCH_HIGHERRANK
2440894667	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria	Bacteria	Proteobacteria	Gammaproteobacteria						CLASS	Betaproteobacteria	Betaproteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													337		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.123Z		
2440894666	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Rhizobiaceae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				FAMILY	Rhizobiaceae	Rhizobiaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7818		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.910Z		
2440894664	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Alphaproteobacteria	Bacteria	Proteobacteria	Alphaproteobacteria						CLASS	Alphaproteobacteria	Alphaproteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													197		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.374Z		
2440894662	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Acidobacteria:Blastocatellia:::Stenotrophobacter:Stenotrophobacter_namibiensis	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Blastocatellaceae	Stenotrophobacter	Stenotrophobacter namibiensis		SPECIES	Stenotrophobacter namibiensis Pascual et al., 2016	Stenotrophobacter namibiensis					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9057430	9057430	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.050Z		
2440894660	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Acidobacteria:Holophagae	Bacteria	Acidobacteriota	Holophagae						CLASS	Holophagae	Holophagae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7547422		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.144Z		
2440894658	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobulbaceae:Desulfurivibrio	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae				FAMILY	Desulfobulbaceae	Desulfurivibrio					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8936		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.434Z		TAXON_MATCH_HIGHERRANK
2440894656	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Niastella	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella			GENUS	Niastella Weon et al., 2006	Niastella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228891		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.065Z		
2440894653	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Parasegetibacter	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parasegetibacter			GENUS	Parasegetibacter Zhang et al., 2009	Parasegetibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7476093		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.478Z		
2440894652	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Thermotogae:Thermotogae:Kosmotogales:Kosmotogaceae	Bacteria	Thermotogota	Thermotogae	Petrotogales	Kosmotogaceae				FAMILY	Kosmotogaceae	Kosmotogaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9170655		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.457Z		
2440894649	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria:::::::bacterium_enrichment_culture_clone_GD-A-1	Bacteria								KINGDOM	Bacteria	bacterium enrichment_culture_clone_GD-A-1					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.967Z		TAXON_MATCH_HIGHERRANK
2440894642	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Sphingomonas	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas			GENUS	Sphingomonas Yabuuchi et al., 1990	Sphingomonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221354		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.429Z		
2440894634	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Candidatus_Saccharibacteria	Bacteria								KINGDOM	Bacteria	Candidatus Saccharibacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.091Z		TAXON_MATCH_HIGHERRANK
2440894628	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Flavobacterium	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			GENUS	Flavobacterium Bergey et al., 1923	Flavobacterium					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221328		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.225Z		
2440894627	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes:Bacteroidia:Marinilabiliales:Prolixibacteraceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae				FAMILY	Prolixibacteraceae	Prolixibacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9190809		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.137Z		
2440894626	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Gemmatimonadetes:Longimicrobia:Longimicrobiales	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales					ORDER	Longimicrobiales	Longimicrobiales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													11121048		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.476Z		
2440894624	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Salinimicrobium	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium			GENUS	Salinimicrobium Lim et al., 2008	Salinimicrobium					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4895001		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.470Z		
2440894623	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae				FAMILY	Desulfobacteraceae	Desulfobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8935		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.467Z		
2440894617	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Parafilimonas:Parafilimonas_terrae	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	Parafilimonas terrae		SPECIES	Parafilimonas terrae Kim et al., 2014	Parafilimonas terrae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7408923	7408923	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.104Z		
2440894613	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Desulfuromonadaceae:Desulfuromonas	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas			GENUS	Desulfuromonas Pfennig & Biebl, 1977	Desulfuromonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220490		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.363Z		
2440894611	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum:Sulfuricurvum_kujiense	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfuricurvum	Sulfuricurvum kujiense		SPECIES	Sulfuricurvum kujiense A	Sulfuricurvum kujiense					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10676201	10676201	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.193Z		
2440894610	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Crocinitomicaceae:Fluviicola	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			GENUS	Fluviicola O'Sullivan et al., 2005	Fluviicola					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228481		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.980Z		
2440894606	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Campylobacteraceae:Arcobacter	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter			GENUS	Arcobacter Vandamme et al., 1991	Arcobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223371		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.112Z		
2440894605	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Noviherbaspirillum	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Noviherbaspirillum			GENUS	Noviherbaspirillum Lin et al., 2013	Noviherbaspirillum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8358230		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.449Z		
2440894603	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Candidatus_Roizmanbacteria	Bacteria								KINGDOM	Bacteria	Candidatus Roizmanbacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.969Z		TAXON_MATCH_HIGHERRANK
2440894598	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Cytophagaceae:Larkinella:Larkinella_insperata	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Larkinella	Larkinella insperata		SPECIES	Larkinella insperata Vancanneyt et al., 2006	Larkinella insperata					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228883	3228883	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.037Z		
2440894597	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Chloroplast:::::::uncultured_bacterium	incertae sedis								KINGDOM	incertae sedis	uncultured bacterium					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													0		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.893Z		TAXON_MATCH_NONE
2440894592	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Candidatus_Falkowbacteria	Bacteria								KINGDOM	Bacteria	Candidatus Falkowbacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.433Z		TAXON_MATCH_HIGHERRANK
2440894589	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae:Rhodobacter	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter			GENUS	Rhodobacter Imhoff et al., 1984	Rhodobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221142		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.286Z		
2440894584	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae:Gemmobacter	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter			GENUS	Gemmobacter Rothe et al., 1988	Gemmobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221162		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.386Z		
2440894581	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales					ORDER	Xanthomonadales	Xanthomonadales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													820		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.090Z		
2440894578	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Chloroflexi:Anaerolineae:Anaerolineales:Anaerolineaceae:Anaerolinea	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea			GENUS	Anaerolinea Sekiguchi et al., 2003	Anaerolinea					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3229037		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.938Z		
2440894577	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Methylobacteriaceae:Methylobacterium:Methylobacterium_adhaesivum	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium adhaesivum		SPECIES	Methylobacterium adhaesivum Gallego et al., 2006	Methylobacterium adhaesivum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220832	3220832	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.364Z		
2440894576	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Nitrospirae:Nitrospira:Nitrospirales:Nitrospiraceae:Nitrospira	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira			GENUS	Nitrospira Watson et al., 1986	Nitrospira					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3219774		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.178Z		
2440894567	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Comamonas	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas			GENUS	Comamonas De Vos, Kersters, Falsen, Pot, Gillis, Segers & De Ley, 1985	Comamonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220118		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.108Z		
2440894566	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Actinobacteria:Actinobacteria:Pseudonocardiales:Pseudonocardiaceae:Actinomycetospora	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Actinomycetospora			GENUS	Actinomycetospora Jiang et al., 2008	Actinomycetospora					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4887421		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.147Z		
2440894561	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Gemmatimonadetes:Gemmatimonadetes:Gemmatimonadales:Gemmatimonadaceae:Gemmatimonas	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas			GENUS	Gemmatimonas Zhang et al., 2003	Gemmatimonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228301		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.322Z		
2440894552	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Betaproteobacteria:Neisseriales:Neisseriaceae:Rivicola	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Rivicola			GENUS	Rivicola Sheu et al., 2014	Rivicola					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8124616		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.217Z		
2440894550	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Deinococcus-Thermus:Deinococci:Deinococcales:Deinococcaceae:Deinococcus	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus			GENUS	Deinococcus Brooks & Murray, 1981	Deinococcus					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3215676		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.382Z		
2440894548	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Hymenobacteraceae	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae				FAMILY	Hymenobacteraceae	Hymenobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9954289		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.308Z		
2440894547	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria	Bacteria	Proteobacteria							PHYLUM	Proteobacteria	Proteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													111		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.198Z		
2440894544	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Gammaproteobacteria:Cellvibrionales:Porticoccaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae				FAMILY	Porticoccaceae	Porticoccaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9408907		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.082Z		
2440894540	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Spirochaetes:Spirochaetia:Spirochaetales:Spirochaetaceae	Bacteria	Spirochaetota			Spirochaetaceae				FAMILY	Spirochaetaceae	Spirochaetaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9542		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.469Z		
2440894538	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes::::Bifissio:Bifissio_spartinae	Bacteria	Bacteroidota							PHYLUM	Bacteroidetes	Bifissio spartinae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													81		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.347Z		TAXON_MATCH_HIGHERRANK
2440894536	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Gammaproteobacteria:Legionellales	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales					ORDER	Legionellales	Legionellales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													707		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.434Z		
2440894534	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Calditrichaeota:Calditrichae:Calditrichales:Calditrichaceae	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae				FAMILY	Calditrichaceae	Calditrichaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10500553		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.293Z		
2440894532	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobulbaceae	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae				FAMILY	Desulfobulbaceae	Desulfobulbaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8936		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.187Z		
2440894528	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes::Bacteroidetes_Order_II._Incertae_sedis	Bacteria	Bacteroidota							PHYLUM	Bacteroidetes	Bacteroidetes Order_II._Incertae_sedis					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													81		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.192Z		TAXON_MATCH_HIGHERRANK
2440894526	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Ramlibacter	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter			GENUS	Ramlibacter Heulin et al., 2003	Ramlibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220104		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.073Z		
2440894523	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae				FAMILY	Xanthomonadaceae	Xanthomonadaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													5611		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.462Z		
2440894518	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Gammaproteobacteria	Bacteria	Proteobacteria	Gammaproteobacteria						CLASS	Gammaproteobacteria	Gammaproteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													362		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.236Z		
2440894517	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Firmicutes:Bacilli:Bacillales:Bacillaceae	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae				FAMILY	Bacillaceae	Bacillaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8113		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.848Z		
2440894515	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XIII._Incertae_Sedis:Anaerovorax	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovorax			GENUS	Anaerovorax Matthies et al., 2000	Anaerovorax					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3226367		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.431Z		
2440894511	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XIII._Incertae_Sedis:Anaerovorax	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovorax			GENUS	Anaerovorax Matthies et al., 2000	Anaerovorax					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3226367		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.295Z		
2440894509	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:::Bacteroidales_bacterium_6E	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					ORDER	Bacteroidales	Bacteroidales bacterium_6E					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1203		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.354Z		
2440894505	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Candidatus_Soleaferrea	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae				FAMILY	Ruminococcaceae	Candidatus Soleaferrea					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4894491		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.437Z		TAXON_MATCH_HIGHERRANK
2440894502	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Archaea	Archaea								KINGDOM	Archaea	Archaea					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													2		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.455Z		
